도로명주소,지번주소,위도,경도,상태
대전광역시 서구 계백로 1366,대전광역시 서구 도마동 189-7,36.3102657123,127.3739879975,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 서구 갈마로 246,대전광역시 서구 내동 2,36.3338298528,127.3810882457,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 서구 관저로 65,대전광역시 서구 관저동 1135,36.2991862092,127.3289905207,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 서구 용소로40번길 7,대전광역시 서구 가수원동 1174,36.3090279853,127.3523466885,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 대덕구  대덕대로 1427,,,,변환실패(주소미존재)
대전광역시 대덕구 한밭대로 1084,대전광역시 대덕구 중리동 259-10,36.3584226633,127.4188588803,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 대덕구 동춘당로 63,대전광역시 대덕구 송촌동 501-2,36.3634009398,127.4422597539,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 대덕구 대전로 1386,대전광역시 대덕구 읍내동 247-7,36.3772345569,127.4213850307,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 서구 둔산남로9번길 21,대전광역시 서구 둔산동 1158-1,36.3488946275,127.3779414785,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 서구 신갈마로 211,대전광역시 서구 갈마동 293-12,36.3526549752,127.3683557190,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 서구 청사로 27-7,대전광역시 서구 월평동 310-1,36.3601611975,127.3668390424,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 서구 청사로 277,대전광역시 서구 둔산동 908-4,36.3599554151,127.3946797825,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 유성구 문화원로 136,대전광역시 유성구 봉명동 676-1,36.3581451158,127.3507446430,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 유성구 가정로 318,대전광역시 유성구 도룡동 394-2,36.3854433452,127.3780983315,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 유성구 은구비로 72,대전광역시 유성구 지족동 921,36.3758447131,127.3231341497,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 유성구 신성로 71,대전광역시 유성구 신성동 141-2,36.3898292643,127.3484930908,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 유성구 복용북로75번길 19,대전광역시 유성구 복용동 597-12,36.3431973893,127.3160567298,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 유성구 구룡달전로 21,대전광역시 유성구 봉산동 296,36.4400361073,127.3836169213,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
대전광역시 유성구  원내동 95,,,,변환실패(주소미존재)
울산광역시 중구 종가5길 55,울산광역시 중구 유곡동 480-10,35.5600270942,129.2972751564,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 중구 학산로 7,울산광역시 중구 학성동 349-4,35.5559409490,129.3296660742,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 중구 병영성7길 11,울산광역시 중구 서동 61-6,35.5791786249,129.3460253085,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 중구 반구정10길 4,울산광역시 중구 반구동 583-3,35.5560523035,129.3414061969,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 중구 성안로 257,울산광역시 중구 성안동 379-7,35.5809308935,129.3229012204,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 남구 돋질로 118,울산광역시 남구 달동 636-1,35.5393165737,129.3185550286,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 남구 번영로 217,울산광역시 남구 신정동 130-6,35.5443566777,129.3244951858,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 남구 수암로 277,울산광역시 남구 야음동 385-27,35.5221569914,129.3352591849,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 남구 대공원입구로21번길 16,울산광역시 남구 옥동 249-14,35.5342854452,129.2925480406,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 남구 신복로22번길 22,울산광역시 남구 무거동 1532-3,35.5507505420,129.2600069553,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 남구 화합로194번길 17,울산광역시 남구 삼산동 1554-2,35.5421110576,129.3413980281,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 동구 월봉12길 77,울산광역시 동구 화정동 880-32,35.4910746579,129.4211655059,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 동구 진성4길 20,울산광역시 동구 전하동 651-6,35.5089710374,129.4287184391,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 동구 동해안로 54,울산광역시 동구 동부동 618-1,35.5420369959,129.4290873546,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 동구 방어진순환도로 961,울산광역시 동구 서부동 231,35.5269942221,129.4329843604,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 북구 화봉로 83,울산광역시 북구 화봉동 450-2,35.5885933419,129.3681377972,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 북구 명촌21길14,,,,변환실패(주소미존재)
울산광역시 북구 호계로 194,울산광역시 북구 호계동 862-2,35.6216623088,129.3558429594,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 북구 아진로 74,울산광역시 북구 상안동 358-31,35.6300889906,129.3406183009,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 북구 염포로 549,울산광역시 북구 양정동 604-6,35.5425340297,129.3854314160,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 북구 산음12길 6,울산광역시 북구 산하동 753,35.6293484740,129.4360850117,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 울주군 서생면 해맞이로 867,울산광역시 울주군 서생면 신암리 393-1,35.3480604343,129.3228894810,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 울주군 범서읍 대리로 12,울산광역시 울주군 범서읍 구영리 215-2,35.5715384448,129.2439711950,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 울주군 언양읍 남천둑길 77,울산광역시 울주군 언양읍 어음리 500-46,35.5592752601,129.1336403035,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 울주군 온양읍 남창2길 30,울산광역시 울주군 온양읍 남창리 154-3,35.4171767411,129.2823212932,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 울주군 온산읍 덕신로 229,울산광역시 울주군 온산읍 덕신리 579-2,35.4338839911,129.3067157550,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 울주군 두동면 대밀길 25,울산광역시 울주군 두동면 구미리 650-1,35.6546371980,129.2015736653,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 울주군 상북면 상북로 294,울산광역시 울주군 상북면 산전리 406-1,35.5910353565,129.0896893940,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 울주군 삼남면 중남로 47,울산광역시 울주군 삼남면 가천리 19-2,35.5358416689,129.1074593493,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 울주군 청량읍 온산로 767,울산광역시 울주군 청량읍 상남리 522-1,35.4954542124,129.3057427030,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
울산광역시 울주군 웅촌면 곡천검단로 15,울산광역시 울주군 웅촌면 곡천리 896-2,35.4634499349,129.2059393032,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
세종특별자치시 조치원읍 새내로 140,세종특별자치시 조치원읍 교리 10-4,36.6043687828,127.2980528852,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
세종특별자치시  부강면 청연로 606-1,,,,변환실패(주소미존재)
세종특별자치시 전의면 만세길 6,세종특별자치시 전의면 읍내리 266-1,36.6790872562,127.2034183763,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
세종특별자치시 전동면 하노장4길 9,세종특별자치시 전동면 노장리 585-9,36.6559084373,127.2650162051,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
세종특별자치시 금남면 용포로 62,세종특별자치시 금남면 용포리 120-3,36.4641393438,127.2810528483,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
세종특별자치시 노을3로 31,세종특별자치시 한솔동 943,36.4803405485,127.2591220461,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
세종특별자치시 부강면 부강신대길 72-2,세종특별자치시 부강면 부강리 412-2,36.5309837036,127.3647984101,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
세종특별자치시 보듬3로 113,세종특별자치시 아름동 1350,36.5114332277,127.2470605253,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
세종특별자치시 남세종로 440,세종특별자치시 보람동 670,36.4777421157,127.2909996294,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경기도 수원시 장안구 송정로 113,경기도 수원시 장안구 조원동 680-6,37.2957906686,127.0095325487,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경기도 수원시 장안구 이목로 58,경기도 수원시 장안구 파장동 621,37.3103975072,126.9880465039,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경기도 수원시 팔달구 수성로182번길 3,경기도 수원시 팔달구 화서동 647-1,37.2868454401,126.9931678388,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경기도 수원시 장안구 서부로 2124,경기도 수원시 장안구 율전동 498-4,37.2980055672,126.9716797599,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경기도 수원시 팔달구 창룡대로 48,경기도 수원시 팔달구 남수동 16-16,37.2830720416,127.0214127968,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
